"","substanceBXH","moduleColor","GS.weight","p.GS.weight","MM.green","p.MM.green","MM.purple","p.MM.purple","MM.magenta","p.MM.magenta","MM.black","p.MM.black","MM.red","p.MM.red","MM.blue","p.MM.blue","MM.grey","p.MM.grey","MM.yellow","p.MM.yellow","MM.brown","p.MM.brown","MM.pink","p.MM.pink","MM.turquoise","p.MM.turquoise"
"ART1","ART1","turquoise",-0.0392688022515327,0.820124233046713,-0.202877071895795,0.235348856954954,0.0819202229647557,0.634805226365977,0.0697795201742408,0.685922388556237,-0.253755624276943,0.135341060587423,-0.269291591805996,0.112235463084281,-0.3357602020877,0.0452841275032303,0.174756607390834,0.30801006231942,0.0875962816645474,0.611448102929774,0.274265405896482,0.105505737723129,-0.551450264446682,0.000490327939248622,-0.420816118025474,0.0105975404357624
"MAP1B","MAP1B","turquoise",0.0385691955857142,0.82327783730397,-0.0194221364759995,0.910481970404284,0.151217218865934,0.378663808269351,0.320352151290526,0.0568034769875451,-0.388382792323961,0.0192432249719993,-0.196054309320292,0.251805384194254,-0.386492930344461,0.0198899895975419,0.0649203817665964,0.706788565256517,0.265138477953227,0.118098253971474,0.469601399431198,0.00385784251801533,-0.250157550663621,0.141159708978119,-0.445091470145716,0.00652615657749271
"IRF9","IRF9","turquoise",0.0385363888286806,0.823425787063305,0.312671514034788,0.0633568514827067,-0.0245028483994972,0.887198702038001,-0.151408515315148,0.378053921573747,0.0986019547784174,0.567233986974104,0.568089317318825,0.000301347778874345,0.423903128045067,0.00998274160062857,0.33555465919108,0.0454243390726479,0.0882081646488813,0.60895204287797,-0.505507098804012,0.00166149715031512,0.451198517732474,0.00574509160146035,0.507027034537489,0.0016000312988012
"PPP2R5A","PPP2R5A","turquoise",-0.0382663289806673,0.824643912567437,0.183718112042804,0.283464763680129,0.0265872625568823,0.877672225038683,-0.0671078855052242,0.69736781919765,0.143101267374654,0.405068401034171,0.127960478924619,0.457038166651587,0.2853869243287,0.0915682595466406,0.358105408277809,0.0319933398317737,-0.0430290316889945,0.803223037123352,-0.423867209564397,0.00998971667678901,0.11922539574432,0.488571334685625,0.32470212048181,0.053338126854202
"TAF7","TAF7","turquoise",0.0382611211556876,0.824667406832641,0.334089242973535,0.0464341301264097,-0.145501575136013,0.397151917694556,-0.251842394313574,0.138412610877733,0.347310705563143,0.0379474529274132,0.415663091961463,0.0116954056870589,0.782252445945737,1.753824318124e-08,0.148255521497338,0.388179834999858,-0.0548084797988621,0.750876454341881,-0.663829872962133,1.01647690881451e-05,0.314231420264114,0.0619797908929195,0.758937487561732,8.12406998235602e-08
"CSDE1","CSDE1","turquoise",0.0373771507320811,0.82865745530992,0.0442118451795187,0.797924354132771,-0.149467089802137,0.384270334632909,-0.537928454222856,0.000715055668941476,0.527496421214775,0.000946545078098306,0.416874622050615,0.0114289877919925,0.608823777973362,8.14523878680538e-05,-0.175563798932153,0.305745782287979,-0.102840011541094,0.550607770923875,-0.520648531015079,0.00113240004750282,0.0431176206562512,0.802825880075098,0.829747918131856,3.96258205640481e-10
"TNS1","TNS1","turquoise",-0.0372675222688486,0.829152590683947,0.173994985239598,0.310156203621367,0.346846647375171,0.0382223186223764,0.0397924925218808,0.817765417720322,0.227784606742166,0.181511038587085,0.174159826645501,0.309690906692712,0.302343045059978,0.0730936754148678,0.479460405139151,0.00308854010170284,-0.0962862212744383,0.576414718365875,-0.335593237402542,0.0453979962567803,0.263486190261632,0.120493444312026,0.402983865515595,0.0148136399457358
"DHX9","DHX9","turquoise",0.0370666926617086,0.830059802734975,0.292913534206755,0.0829692200887477,-0.129991963940202,0.449864586383197,-0.358615911200941,0.0317318933964142,0.435711919754989,0.00790280090939558,0.583020359674253,0.000190346401191936,0.617814669660577,5.95376319875896e-05,-0.0628034021310411,0.715946633367889,-0.0716100401736605,0.678119696781085,-0.556274102728786,0.000426908488265017,0.43095568157272,0.00869100805676841,0.890405263130602,3.61557990414566e-13
"PTK2","PTK2","turquoise",-0.0369116098054275,0.830760510124423,0.0584881263834067,0.734734684171646,-0.0334710860343985,0.84633786667135,-0.353919669160657,0.0342041712716354,0.391910043926876,0.018083010353585,0.448969719372029,0.00602026892006118,0.483618570739753,0.00280647063731536,-0.0322477647635214,0.851890761624463,-0.188736966554459,0.270287407819333,-0.487747101373167,0.00254889615720934,0.348896384690891,0.0370203305471801,0.622967007698128,4.95321417102609e-05
"NUS1","NUS1","turquoise",-0.0365572684842969,0.832362004111319,0.107218005122567,0.533677009220777,-0.0622559351580196,0.718321405664595,-0.522792063942308,0.00107103477050313,0.336179313382033,0.0449993090616061,0.375100604144139,0.0241840271142167,0.495043585267637,0.00214383790205094,0.00184093329476908,0.99149808339345,-0.164204543384468,0.338580487369583,-0.597950890444303,0.000117514474264622,0.39304944334816,0.0177209666600249,0.695854688506731,2.45706571710742e-06
"KRT8","KRT8","turquoise",-0.0364496571640632,0.832848500072388,0.376066861540876,0.0237923197087795,-0.0633817655740755,0.713440688315239,-0.191244002460307,0.263857786303641,0.328850697738632,0.0501923511996295,0.306210479009918,0.0693194357683934,0.35654621494551,0.0328027926340375,-0.263901110520433,0.119888581345331,-0.096369973156446,0.576081520361486,-0.39320795657884,0.0176710830756323,0.72666843392914,5.22077691369639e-07,0.716068654885666,9.0979402280743e-07
"VMP1","VMP1","turquoise",-0.0359920058667399,0.83491815947635,0.190446120436806,0.265893030639811,-0.163788389469809,0.339822989107959,-0.304694202931532,0.0707805264051034,0.509978351707258,0.0014863621497922,0.356678649926573,0.0327333949928751,0.711826278145068,1.12848466117681e-06,0.0509426980381198,0.767947550641377,-0.244935198853852,0.149928745619908,-0.663380014458621,1.03570624172218e-05,0.526246003642955,0.000978318456087725,0.77482924148603,2.91379680318393e-08
"FAIM","FAIM","turquoise",-0.0355536971208289,0.836901369588527,0.0652485220302174,0.705372611915653,-0.106449551757029,0.536630523295564,-0.286903270780496,0.0897830626787569,0.300837607147175,0.0746055136036573,0.195118999633148,0.254119618805083,0.322799881324573,0.0548321751126952,0.200097838438612,0.241962316001865,-0.0915824438586499,0.595265907938264,-0.390596513855249,0.0185080380673562,0.195619730720013,0.252878909090127,0.596893972538662,0.000121691366331113
"PRKCD","PRKCD","turquoise",0.0353445102311938,0.837848224777099,0.412305603210575,0.0124613607560813,0.178319687758064,0.298094805682316,0.214958704172442,0.208025204673521,0.261851643044392,0.122898464109955,-0.0955782330876786,0.579234837268899,0.355555620162199,0.0333257006120845,0.255383796708421,0.132767003670977,-0.151662520313439,0.377245002705782,-0.385863322771481,0.0201094419096188,0.323782545431851,0.0540562689467821,0.495360777655294,0.00212758659362649
"ZFX","ZFX","turquoise",0.0353336010304595,0.837897609913461,0.119147059254933,0.488859097056399,-0.291552645177898,0.0844758592723681,-0.418018317107376,0.0111822237621319,0.579649650686576,0.000211559234883657,0.229186900380885,0.17876471582538,0.509073543073935,0.00152043083565901,-0.0295013026639969,0.864382678180759,-0.0727330191089327,0.673349139911805,-0.563195418378558,0.00034866828510464,0.253699361805468,0.135430662012455,0.723369754233671,6.22261628216233e-07
"HOXA11","HOXA11","turquoise",0.0352405440822856,0.838318896535382,0.149858589651749,0.383011975376274,-0.186471433603267,0.276185174949907,-0.0368813852121332,0.830897088209465,0.0420804450438408,0.807478710428124,0.35324415509381,0.0345723771416496,0.0884168589707807,0.60810170579336,0.0375291829144393,0.827970911780485,-0.05192221176758,0.763611534513623,0.0198539485229743,0.90849998259283,0.306162263223231,0.069365529672286,0.306288730402427,0.0692446791976642
"MMP7","MMP7","turquoise",0.0343313685169214,0.842437220081772,0.139093642637281,0.41848480115332,-0.322502835740257,0.0550684579752937,-0.333983574228051,0.0465076363171897,0.385159576290147,0.0203571196235208,0.378380134727128,0.0228758582657781,0.444696523881145,0.0065796642351436,-0.211778194873012,0.214994853581967,-0.248077024261227,0.144606918625261,-0.394911832849393,0.0171422583175481,0.657816927113834,1.3024926974087e-05,0.62373855221867,4.81725120805113e-05
"HDAC2","HDAC2","turquoise",0.0341044787533183,0.843465616920151,-0.037304097035466,0.82898739406246,-0.365279758243189,0.0284766576380829,-0.50684622430158,0.00160723695547029,0.472605553094749,0.00360753004688524,0.74896986308493,1.48655429499693e-07,0.581725526422327,0.000198258309547133,-0.197025191494501,0.249418025350907,-0.00756683139046529,0.96506440950732,-0.306043594498225,0.0694790783959407,0.214439085668476,0.209153048170357,0.620095301215614,5.49031120281915e-05
"STRA8","STRA8","turquoise",-0.0336410500906771,0.845566936604311,-0.167549478000687,0.328694989664053,0.0154621918731125,0.928681175807452,0.250863917641846,0.140003163279538,-0.416918103825121,0.011419522472504,-0.366573152480775,0.0278778424173778,-0.581382559950097,0.000200402751928815,-0.190333578280876,0.26618093246732,0.11521596051477,0.503410935507203,0.603445857083958,9.78058269031979e-05,-0.207239079275584,0.225217426995753,-0.716627561508205,8.84084487191132e-07
"PRR13","PRR13","turquoise",-0.0334644406979236,0.846368011724975,0.188414813073249,0.271120986622321,-0.054843167899839,0.750723786074529,-0.376508125671374,0.023615193169966,0.494684546907881,0.00216236416461281,0.567306896004825,0.000308504719145363,0.645089138478464,2.16291755346857e-05,0.280187335871381,0.0978971219358417,-0.120526239616074,0.48380557232561,-0.625272577958897,4.55690261753623e-05,0.401604009142167,0.0151916943527971,0.85188821125664,4.44270549998364e-11
"ITGA5","ITGA5","turquoise",0.0334425744239824,0.84646720460642,-0.220212265963987,0.196858359597015,0.179562888449675,0.294683739609565,0.20698478733837,0.225799758170126,-0.294099574855975,0.0816731867496482,-0.0101996872939238,0.952920420548908,-0.386313326530634,0.0199523867755337,0.128348408514594,0.455663588714481,-0.0184640821914441,0.914881257418745,0.476608153768709,0.0032960058506845,-0.257404958686564,0.129622233182509,-0.511870091487128,0.00141729423240694
"CAP1","CAP1","turquoise",-0.0292192378214327,0.865667500289712,0.0870438672074466,0.613705281970199,-0.125733027248059,0.46497374780082,-0.409057308653926,0.0132423489272914,0.541796543087753,0.000642939128539251,0.497234559600128,0.00203376543295412,0.519069943359004,0.00117955490738774,-0.0568222273018153,0.742029209762505,-0.135960391477086,0.42914572699236,-0.365371194908352,0.0284339797233245,0.347989719600651,0.0375481617731539,0.791527639222278,9.04137556250423e-09
"EGLN3","EGLN3","turquoise",-0.0290230458839895,0.866561366417792,-0.1266680136741,0.461633860858351,-0.178418817991812,0.297821893998377,-0.387599246029802,0.0195092143694205,0.377945869951029,0.023045634176154,0.555876018590859,0.000431850508773643,0.42608652010895,0.00956644972992652,0.115730687728833,0.501493213471506,-0.208243851046624,0.222926513261109,-0.295975279248867,0.0796556136825407,0.224352335536034,0.188358804202246,0.461213794686886,0.0046380378307717
"STK17B","STK17B","turquoise",0.0284540483935059,0.869154682572895,0.302799344898277,0.0726401946928139,-0.0426016433607395,0.805139760560768,-0.0908773096271008,0.598114844896567,0.29637854967137,0.0792269389941098,0.175437361893811,0.306099756958787,0.5589907267973,0.000394506899665047,-0.0355895342717006,0.836739180339376,-0.0260544180125062,0.880105949222513,-0.430134530081259,0.0088336630207579,0.376391413083921,0.0236619358227741,0.630217835990574,3.80192230738581e-05
"TFPI2","TFPI2","turquoise",0.0281005717457465,0.870766399767232,0.0651229126490268,0.705914512333057,-0.205004227314161,0.230370396040242,-0.461670823646273,0.00459226012909987,0.295248316924625,0.0804329172242147,0.643102265478886,2.33625849669054e-05,0.407997210269332,0.0135060042653564,-0.175991069867739,0.304551508425488,-0.0675453607713282,0.695489061356203,-0.314717235372599,0.061555785566148,0.234413558653986,0.168788777322061,0.639944059432539,2.63787355998673e-05
"PHLPP1","PHLPP1","turquoise",0.0270946979381869,0.875355580957023,0.00365671876852825,0.983113205126535,0.137920153967986,0.422460053775499,0.501707966475322,0.00182428755650438,-0.490966868451718,0.00236258580213165,-0.382252510792305,0.0214073229415084,-0.196317353929655,0.25115707074786,0.10213327868353,0.553364346049003,-0.282561823879351,0.0949667611541037,0.407673461117677,0.013587400673594,-0.129474392275147,0.451686425470751,-0.507487838532581,0.00158179550593536
"MSX2","MSX2","turquoise",-0.0268868465033811,0.876304383077867,-0.433123512773822,0.00832380933988338,0.129714359665162,0.45084125131423,-0.0219352033627188,0.89895500158708,-0.302555209549852,0.072882547391789,-0.329055828869902,0.0500407446681929,-0.50765810824869,0.00157510363049714,-0.445415365595351,0.00648255419548516,0.0135262576994906,0.937591943280636,0.503158278017125,0.00176056273835812,-0.562289812351159,0.000358118216172843,-0.565939567864549,0.000321377235157736
"JAK2","JAK2","turquoise",0.0267012469264416,0.877151753271078,-0.0207239000773601,0.904508627985655,-0.142016532610974,0.408675318838841,-0.161814489252483,0.345754371824811,0.3895597172328,0.0188493867193561,-0.034753174954477,0.840526030330248,0.485641919619134,0.00267753334357303,0.143359101622957,0.404213742426655,-0.0522867918681182,0.761999445712759,-0.503096639516852,0.00176323077392252,0.0403586912829403,0.815216907352167,0.351793041664198,0.0353742790328828
"CITED2","CITED2","turquoise",0.0266099326286068,0.877568705654421,0.487310740503248,0.00257510755110407,-0.0674115232481893,0.696063643888622,-0.224742506476164,0.187571331956655,0.187205529406855,0.274265028268456,0.27664687715365,0.102393874327203,0.481293863792292,0.00296126368092468,0.254995937457772,0.133376878783022,-0.0423429638818001,0.806300413838859,-0.698474978804547,2.1700319323551e-06,0.431367701475291,0.00862017333943197,0.724611224967118,5.82649714297898e-07
"EIF3K","EIF3K","turquoise",0.0264215099513872,0.878429169338398,0.468230589204666,0.00397697694600294,0.0462815024759403,0.788674341353737,-0.164892594935765,0.336532305193898,0.162803997397191,0.342773162024594,0.38615938465242,0.0200059983545701,0.581523643278983,0.000199518105536619,0.207471040377242,0.224687127782405,0.129490309699198,0.451630337219638,-0.626695160251613,4.32691502146601e-05,0.249666373708881,0.141968043995029,0.719910473957502,7.46059595967524e-07
"MYC","MYC","turquoise",-0.0262753415382105,0.879096766393935,0.268371133290054,0.113515536613292,0.140460945237989,0.413879635277418,0.0266274841472824,0.877488560726157,0.116531403955178,0.498517342242718,0.165537846040353,0.334618463150196,0.131376255303988,0.44501152126371,0.10236784974832,0.552448697975664,-0.206259692050874,0.227465867116299,-0.238197249131471,0.161820317507272,0.366784764365836,0.0277808643311348,0.413512357813431,0.0121813176942114
"GPRC5B","GPRC5B","turquoise",-0.0260140316602637,0.880290454998088,0.169713051892114,0.322397070870239,-0.13206917179704,0.442593038679226,-0.326720722819988,0.0517883791973904,0.375907276730434,0.0238566484907444,0.341633698978991,0.0414224738482213,0.511476268661891,0.00143143537358988,0.463211671497324,0.00444078938533131,-0.132446883848584,0.441277742221901,-0.546908696997545,0.000557561079380391,0.356468900421533,0.0328433620196621,0.533773598785001,0.00080042497366542
"PRELID1","PRELID1","turquoise",0.0260098681911699,0.880309476234525,0.403641611034289,0.0146362349999147,0.0511835103044718,0.766880897549395,-0.0921490077743729,0.592981128852198,0.167404524873145,0.329119636025519,0.288308977625281,0.0881521342597981,0.512123792830952,0.0014082497193029,-0.095075674223585,0.581240418635014,-0.00879838022323141,0.959382790187908,-0.359808312000281,0.0311280328758132,0.390381558744511,0.0185783809248415,0.69109790863206,3.068523666934e-06
"PCBP1","PCBP1","turquoise",0.025953335444676,0.880567758420757,0.264460336560272,0.119076948779192,0.0129170350370734,0.940397684746793,-0.29695591575956,0.0786163225341629,0.269006009837626,0.112631450706958,0.650074006755253,1.77820102291006e-05,0.621994126409488,5.12959997489358e-05,0.120684696710036,0.483226700666976,-0.00508591271106123,0.976514726066625,-0.509812316043042,0.00149256311240093,0.182333066891389,0.287173210827675,0.773553409812332,3.17335838789681e-08
